,Strategy,Number of addresses,Number of accesses in loop,Different addresses in loop,Step size,Mirrored,Rate,Average runtime
718,17-1-8-1-m,17,1,8,1,False,0.09001800360072014,3763.1931193119312
719,17-1-9-1-m,17,1,9,1,False,0.0,3803.6223223223224
720,17-10-1-1-m,17,10,1,1,False,1.3502700540108021,2947.844968993799
721,17-10-10-1-m,17,10,10,1,False,1.55700652938222,29104.945726324237
722,17-10-2-1-m,17,10,2,1,False,1.3103931179353805,4251.731685348279
723,17-10-3-1-m,17,10,3,1,False,0.0,7143.712513754126
724,17-10-4-1-m,17,10,4,1,False,2.268165395423525,8411.309209209208
725,17-10-5-1-m,17,10,5,1,False,0.1900380076015203,22507.538245614036
726,17-10-6-1-m,17,10,6,1,False,0.0,26106.349408462
727,17-10-7-1-m,17,10,7,1,False,0.0,28001.856913827654
728,17-10-8-1-m,17,10,8,1,False,0.5500550055005501,29029.512928442575
729,17-10-9-1-m,17,10,9,1,False,1.2618928392588884,29438.399839502457
730,17-2-1-1-m,17,2,1,1,False,0.21004200840168036,1547.4946398156496
731,17-2-10-1-m,17,2,10,1,False,0.0,6576.56048024012
732,17-2-2-1-m,17,2,2,1,False,0.15004501350405122,1613.110833249975
733,17-2-3-1-m,17,2,3,1,False,1.0402080416083215,2338.6204481792715
734,17-2-4-1-m,17,2,4,1,False,0.12018027040560841,2616.5408163265306
735,17-2-5-1-m,17,2,5,1,False,0.19005701710513154,4289.531318791274
736,17-2-6-1-m,17,2,6,1,False,0.80040020010005,5976.633860632759
737,17-2-7-1-m,17,2,7,1,False,0.11002200440088017,6333.542150580697
738,17-2-8-1-m,17,2,8,1,False,0.22002200220022,6531.88709838855
739,17-2-9-1-m,17,2,9,1,False,0.06000600060006001,6614.258009611533
740,17-3-1-1-m,17,3,1,1,False,0.06000600060006001,1610.012302460492
741,17-3-10-1-m,17,3,10,1,False,0.060018005401620486,9483.816690014008
742,17-3-2-1-m,17,3,2,1,False,0.0,1996.775032509753
743,17-3-3-1-m,17,3,3,1,False,0.31003100310031007,3095.3882164649394
744,17-3-4-1-m,17,3,4,1,False,0.0,3434.1816908454225
745,17-3-5-1-m,17,3,5,1,False,0.04001200360108032,6692.5924331898705
746,17-3-6-1-m,17,3,6,1,False,0.10007004903432401,8628.84098409841
747,17-3-7-1-m,17,3,7,1,False,0.0,9141.762238462308
748,17-3-8-1-m,17,3,8,1,False,0.3800760152030406,10467.58415940723
749,17-3-9-1-m,17,3,9,1,False,1.9403880776155231,9551.469122209988
750,17-4-1-1-m,17,4,1,1,False,0.7102841136454582,1770.2952295229522
751,17-4-10-1-m,17,4,10,1,False,0.13001300130013002,12280.711011011012
752,17-4-2-1-m,17,4,2,1,False,0.3200640128025605,2300.001400140014
753,17-4-3-1-m,17,4,3,1,False,1.190238047609522,3654.480344103231
754,17-4-4-1-m,17,4,4,1,False,0.19001900190019003,4164.857042817127
755,17-4-5-1-m,17,4,5,1,False,1.4504351305391616,8995.219363235883
756,17-4-6-1-m,17,4,6,1,False,0.9501900380076015,11164.871920688964
757,17-4-7-1-m,17,4,7,1,False,11.934773909563825,11969.175135027006
758,17-4-8-1-m,17,4,8,1,False,0.12002400480096019,12271.677742193755
759,17-4-9-1-m,17,4,9,1,False,0.0,12399.602243140396
760,17-5-1-1-m,17,5,1,1,False,0.06000600060006001,1946.7285457091418
761,17-5-10-1-m,17,5,10,1,False,0.57005700570057,15085.90458053523
762,17-5-2-1-m,17,5,2,1,False,0.0,2613.5072028811524
763,17-5-3-1-m,17,5,3,1,False,15.113022604520904,4567.834584208947
764,17-5-4-1-m,17,5,4,1,False,0.24004800960192038,4887.531765882942
765,17-5-5-1-m,17,5,5,1,False,0.09013520280420631,11246.953262610088
766,17-5-6-1-m,17,5,6,1,False,0.3000300030003,13652.493047914375
767,17-5-7-1-m,17,5,7,1,False,0.24009603841536614,14528.42977443609
768,17-5-8-1-m,17,5,8,1,False,0.18001800180018002,15054.204190056134
769,17-5-9-1-m,17,5,9,1,False,0.17003400680136027,15283.082132853142
770,17-6-1-1-m,17,6,1,1,False,0.11001100110011,2147.8195458637592
771,17-6-10-1-m,17,6,10,1,False,0.18001800180018002,17901.181836407377
772,17-6-2-1-m,17,6,2,1,False,0.250075022506752,2920.7836702021214
773,17-6-3-1-m,17,6,3,1,False,0.22004400880176034,4814.544981487041
774,17-6-4-1-m,17,6,4,1,False,0.07001400280056011,5556.68084467574
775,17-6-5-1-m,17,6,5,1,False,99.6899689968997,13905.538115246098
776,17-6-6-1-m,17,6,6,1,False,0.26002600260026004,16072.558346677342
777,17-6-7-1-m,17,6,7,1,False,0.3800760152030406,17245.805266319585
778,17-6-8-1-m,17,6,8,1,False,0.0,17852.014036494886
779,17-6-9-1-m,17,6,9,1,False,0.14002800560112022,18031.760416666668
780,17-7-1-1-m,17,7,1,1,False,0.020014009806864807,2310.61981981982
781,17-7-10-1-m,17,7,10,1,False,0.4101230369110733,20699.818272891203
782,17-7-2-1-m,17,7,2,1,False,0.17001700170017,3228.3323994396637
783,17-7-3-1-m,17,7,3,1,False,0.22002200220022,5384.631241869309
784,17-7-4-1-m,17,7,4,1,False,0.3000300030003,6266.123611250125
785,17-7-5-1-m,17,7,5,1,False,0.0,15721.862711694559
786,17-7-6-1-m,17,7,6,1,False,0.0,18617.542204866328
787,17-7-7-1-m,17,7,7,1,False,0.13002600520104018,19924.235600520886
788,17-7-8-1-m,17,7,8,1,False,0.9600960096009602,20655.92134268537
789,17-7-9-1-m,17,7,9,1,False,0.13005202080832332,20910.792634107285
790,17-8-1-1-m,17,8,1,1,False,0.0,2586.5726290516204
791,17-8-10-1-m,17,8,10,1,False,0.8401680336067214,23525.25258300732
792,17-8-2-1-m,17,8,2,1,False,0.06000600060006001,3641.7733413389374
793,17-8-3-1-m,17,8,3,1,False,33.033303330333034,6427.900090009
794,17-8-4-1-m,17,8,4,1,False,1.5204561368410523,6983.309478530678
795,17-8-5-1-m,17,8,5,1,False,0.15006002400960386,18023.747523266287
796,17-8-6-1-m,17,8,6,1,False,0.18001800180018002,21144.254638451508
797,17-8-7-1-m,17,8,7,1,False,0.0,22630.6119133574
798,17-8-8-1-m,17,8,8,1,False,0.34006801360272054,23454.36709748522
799,17-8-9-1-m,17,8,9,1,False,0.4000400040004,23730.082062600322
800,17-9-1-1-m,17,9,1,1,False,0.22004400880176034,2767.944894489449
801,17-9-10-1-m,17,9,10,1,False,0.6601980594178254,26290.601825842696
802,17-9-2-1-m,17,9,2,1,False,0.14001400140014,3904.410069062156
803,17-9-3-1-m,17,9,3,1,False,0.11002200440088017,6575.255879115381
804,17-9-4-1-m,17,9,4,1,False,0.19001900190019003,7707.43013013013
805,17-9-5-1-m,17,9,5,1,False,0.4101230369110733,20240.90158507223
806,17-9-6-1-m,17,9,6,1,False,0.35003500350035005,23531.150566756947
807,17-9-7-1-m,17,9,7,1,False,0.16008004002001003,25291.865111155617
808,17-9-8-1-m,17,9,8,1,False,0.3300990297089127,26246.86417895476
809,17-9-9-1-m,17,9,9,1,False,1.0901090109010902,26543.015941447764
810,18-1-1-1-m,18,1,1,1,False,0.0,1587.4742422726817
811,18-1-10-1-m,18,1,10,1,False,0.13002600520104018,4133.576773031909
812,18-1-2-1-m,18,1,2,1,False,0.17003400680136027,1562.8642592777833
813,18-1-3-1-m,18,1,3,1,False,0.9912886752778614,1864.3120936280884
814,18-1-4-1-m,18,1,4,1,False,11.77117711771177,2134.9743871935966
815,18-1-5-1-m,18,1,5,1,False,0.020004000800160033,2113.078431372549
816,18-1-6-1-m,18,1,6,1,False,0.5101530459137742,3657.56048024012
817,18-1-7-1-m,18,1,7,1,False,0.2700540108021604,3895.3960376225737
818,18-1-8-1-m,18,1,8,1,False,0.18001800180018002,4032.042625575345
819,18-1-9-1-m,18,1,9,1,False,0.2000200020002,4123.449279711885
820,18-10-1-1-m,18,10,1,1,False,0.07001400280056011,3059.624087226168
821,18-10-10-1-m,18,10,10,1,False,1.3139418254764292,32533.178377835775
822,18-10-2-1-m,18,10,2,1,False,16.023204640928185,4614.283256651331
823,18-10-3-1-m,18,10,3,1,False,0.2500500100020004,7362.654589130218
824,18-10-4-1-m,18,10,4,1,False,0.0,8717.92253027725
825,18-10-5-1-m,18,10,5,1,False,2.2604520904180836,24182.892141138735
826,18-10-6-1-m,18,10,6,1,False,0.3900780156031206,28183.218743728678
827,18-10-7-1-m,18,10,7,1,False,0.0,30536.80887508765
828,18-10-8-1-m,18,10,8,1,False,5.07202881152461,32077.061730865433
829,18-10-9-1-m,18,10,9,1,False,0.22004400880176034,32868.52891156462
830,18-2-1-1-m,18,2,1,1,False,1.1502300460092019,1588.8970794158831
831,18-2-10-1-m,18,2,10,1,False,0.8601720344068814,7301.4684152567825
832,18-2-2-1-m,18,2,2,1,False,17.224687373941105,1772.0149029805962
833,18-2-3-1-m,18,2,3,1,False,25.45509101820364,2556.6243746247746
834,18-2-4-1-m,18,2,4,1,False,0.0,2709.881876375275
835,18-2-5-1-m,18,2,5,1,False,0.05000500050005,4515.175652695809
836,18-2-6-1-m,18,2,6,1,False,0.12003601080324097,6400.03043043043
837,18-2-7-1-m,18,2,7,1,False,0.17001700170017,6821.0381381381385
838,18-2-8-1-m,18,2,8,1,False,96.39963996399639,7299.9613690952765
839,18-2-9-1-m,18,2,9,1,False,0.28002800280028,7322.2806280628065
840,18-3-1-1-m,18,3,1,1,False,0.17003400680136027,1657.3897169150746
841,18-3-10-1-m,18,3,10,1,False,0.0,10530.757630341239
842,18-3-2-1-m,18,3,2,1,False,21.414282856571315,2565.68004002001
843,18-3-3-1-m,18,3,3,1,False,0.16003200640128026,3230.8500400160065
844,18-3-4-1-m,18,3,4,1,False,0.0,3633.851455436631
845,18-3-5-1-m,18,3,5,1,False,0.0,7135.2554788351845
846,18-3-6-1-m,18,3,6,1,False,84.58845884588459,9860.814796275903
847,18-3-7-1-m,18,3,7,1,False,3.7203720372037203,10574.527522017614
848,18-3-8-1-m,18,3,8,1,False,0.26005201040208037,10291.155887064477
849,18-3-9-1-m,18,3,9,1,False,0.36003600360036003,10464.103613975372
850,18-4-1-1-m,18,4,1,1,False,0.0,1843.741448289658
851,18-4-10-1-m,18,4,10,1,False,80.126025205041,15899.370874174834
852,18-4-2-1-m,18,4,2,1,False,0.040004000400040006,2379.107432229669
853,18-4-3-1-m,18,4,3,1,False,0.13001300130013002,3822.8913239267486
854,18-4-4-1-m,18,4,4,1,False,0.0,4365.873336668335
855,18-4-5-1-m,18,4,5,1,False,0.13002600520104018,9682.804941482445
856,18-4-6-1-m,18,4,6,1,False,0.13001300130013002,11850.889011319243
857,18-4-7-1-m,18,4,7,1,False,96.2085308056872,13565.296945418128
858,18-4-8-1-m,18,4,8,1,False,0.0,13419.438131439432
859,18-4-9-1-m,18,4,9,1,False,1.93019301930193,13629.63718321146
860,18-5-1-1-m,18,5,1,1,False,0.14002800560112022,2006.1482296459292
861,18-5-10-1-m,18,5,10,1,False,0.08005603922745923,16905.91623298639
862,18-5-2-1-m,18,5,2,1,False,0.0700280112044818,2708.699519711827
863,18-5-3-1-m,18,5,3,1,False,0.20006001800540163,4402.6553276638315
864,18-5-4-1-m,18,5,4,1,False,10.463138941682505,5211.224357049935
865,18-5-5-1-m,18,5,5,1,False,0.12001200120012002,12004.64556835253
866,18-5-6-1-m,18,5,6,1,False,0.020022024226649313,14673.491798359672
867,18-5-7-1-m,18,5,7,1,False,0.44004400440044,15786.588842147436
868,18-5-8-1-m,18,5,8,1,False,99.23984796959392,17333.21279151236
869,18-5-9-1-m,18,5,9,1,False,0.23002300230023,16805.110431907004
870,18-6-1-1-m,18,6,1,1,False,0.56005600560056,2298.636454581833
871,18-6-10-1-m,18,6,10,1,False,0.3100620124024805,19974.944678292242
872,18-6-2-1-m,18,6,2,1,False,9.7629288786636,3176.48084042021
873,18-6-3-1-m,18,6,3,1,False,0.05001000200040008,4993.7586793396695
874,18-6-4-1-m,18,6,4,1,False,1.350405121536461,5843.2375851021225
875,18-6-5-1-m,18,6,5,1,False,0.47004700470047006,14476.242396958784
876,18-6-6-1-m,18,6,6,1,False,1.5601560156015601,17385.30376829024
877,18-6-7-1-m,18,6,7,1,False,0.2900580116023205,18746.415115115116
878,18-6-8-1-m,18,6,8,1,False,0.6002400960384154,19563.47463913392
879,18-6-9-1-m,18,6,9,1,False,0.28002800280028,19930.918504410587
880,18-7-1-1-m,18,7,1,1,False,1.39013901390139,2389.7804682809688
881,18-7-10-1-m,18,7,10,1,False,0.16025641025641024,23354.420342034202
882,18-7-2-1-m,18,7,2,1,False,0.21002100210021002,3357.811043312994
883,18-7-3-1-m,18,7,3,1,False,0.47004700470047006,5617.954454454454
884,18-7-4-1-m,18,7,4,1,False,0.0,7656.662831415708
885,18-7-5-1-m,18,7,5,1,False,0.20006001800540163,16875.69049049049
886,18-7-6-1-m,18,7,6,1,False,57.022809123649466,20026.481674344082
887,18-7-7-1-m,18,7,7,1,False,0.26002600260026004,21721.081056739717
888,18-7-8-1-m,18,7,8,1,False,0.8401680336067214,22695.52153445513
889,18-7-9-1-m,18,7,9,1,False,0.0,25498.11372745491
890,18-8-1-1-m,18,8,1,1,False,0.12002400480096019,2714.9165833166635
891,18-8-10-1-m,18,8,10,1,False,0.8600860086008602,26395.96376739065
892,18-8-2-1-m,18,8,2,1,False,0.0,3757.127263631816
893,18-8-3-1-m,18,8,3,1,False,0.06004202942059442,6179.25370296237
894,18-8-4-1-m,18,8,4,1,False,0.12001200120012002,7277.519011406844
895,18-8-5-1-m,18,8,5,1,False,0.09003601440576231,19299.540681362727
896,18-8-6-1-m,18,8,6,1,False,0.2500500100020004,22743.05412448632
897,18-8-7-1-m,18,8,7,1,False,0.6900690069006901,24757.060642449716
898,18-8-8-1-m,18,8,8,1,False,0.54005400540054,25724.36959791437
899,18-8-9-1-m,18,8,9,1,False,3.841152345703711,26291.365951473832
900,18-9-1-1-m,18,9,1,1,False,0.22008803521408565,2849.490647194158
901,18-9-10-1-m,18,9,10,1,False,0.0,29636.4759283355
902,18-9-2-1-m,18,9,2,1,False,0.0,4119.223511755878
903,18-9-3-1-m,18,9,3,1,False,2.06020602060206,6920.318654923939
904,18-9-4-1-m,18,9,4,1,False,0.2000200020002,8034.23601241117
905,18-9-5-1-m,18,9,5,1,False,2.8005601120224046,21746.14365914787
906,18-9-6-1-m,18,9,6,1,False,0.7302190657197158,25503.68551378446
907,18-9-7-1-m,18,9,7,1,False,0.6400640064006401,27579.61258909748
908,18-9-8-1-m,18,9,8,1,False,0.2200660198059418,28812.80873932697
909,18-9-9-1-m,18,9,9,1,False,0.08016835354243912,29646.483638546983
910,19-1-1-1-m,19,1,1,1,False,0.16020827075197758,1611.8049439551642
911,19-1-10-1-m,19,1,10,1,False,85.41708341668334,5760.793576145687
912,19-1-2-1-m,19,1,2,1,False,12.333700110033009,1824.44933480044
913,19-1-3-1-m,19,1,3,1,False,0.87008700870087,2024.135667833917
914,19-1-4-1-m,19,1,4,1,False,6.480648064806481,2196.64052026013
915,19-1-5-1-m,19,1,5,1,False,26.865373074614922,2532.746924077223
916,19-1-6-1-m,19,1,6,1,False,1.4202840568113624,3985.639419709855
917,19-1-7-1-m,19,1,7,1,False,1.7705311593478041,4247.061718515554
918,19-1-8-1-m,19,1,8,1,False,0.0,4317.5735014510155
919,19-1-9-1-m,19,1,9,1,False,0.33016508254127064,4411.775510204082
920,19-10-1-1-m,19,10,1,1,False,0.7901580316063213,3214.874049619848
921,19-10-10-1-m,19,10,10,1,False,2.12021202120212,36179.88230576441
922,19-10-2-1-m,19,10,2,1,False,3.2503250325032504,4800.472141642493
923,19-10-3-1-m,19,10,3,1,False,0.0,7950.366566566567
924,19-10-4-1-m,19,10,4,1,False,8.731746349269855,9575.885485485485
925,19-10-5-1-m,19,10,5,1,False,85.23897816234035,25967.85636910732
926,19-10-6-1-m,19,10,6,1,False,98.48969793958791,30448.620679290652
927,19-10-7-1-m,19,10,7,1,False,91.48695830766071,33121.692153321295
928,19-10-8-1-m,19,10,8,1,False,1.123257446595126,34669.06596491228
929,19-10-9-1-m,19,10,9,1,False,98.55913548128878,35952.258961743144
930,19-2-1-1-m,19,2,1,1,False,0.40008001600320064,1622.2157647294189
931,19-2-10-1-m,19,2,10,1,False,0.8100810081008101,8001.063863863864
932,19-2-2-1-m,19,2,2,1,False,0.0,1699.117711771177
933,19-2-3-1-m,19,2,3,1,False,0.23002300230023,2487.265806322529
934,19-2-4-1-m,19,2,4,1,False,1.3701370137013702,2978.4121709538585
935,19-2-5-1-m,19,2,5,1,False,92.80712284913966,4932.921044731312
936,19-2-6-1-m,19,2,6,1,False,1.0702140428085618,6825.693748747746
937,19-2-7-1-m,19,2,7,1,False,0.8026487408447879,7313.482941470736
938,19-2-8-1-m,19,2,8,1,False,1.180236047209442,7641.956269388572
939,19-2-9-1-m,19,2,9,1,False,0.8100810081008101,7958.8302981789075
940,19-3-1-1-m,19,3,1,1,False,0.0,1767.134726945389
941,19-3-10-1-m,19,3,10,1,False,96.72967296729674,11782.012513765141
942,19-3-2-1-m,19,3,2,1,False,0.4300430043004301,2155.850155669378
943,19-3-3-1-m,19,3,3,1,False,0.45004500450045004,3391.959487846354
944,19-3-4-1-m,19,3,4,1,False,0.0,3802.933246597278
945,19-3-5-1-m,19,3,5,1,False,92.39923992399241,8389.73638911129
946,19-3-6-1-m,19,3,6,1,False,1.4104231269380814,9810.855712426153
947,19-3-7-1-m,19,3,7,1,False,0.0,10747.059601322248
948,19-3-8-1-m,19,3,8,1,False,86.77867786778678,11381.684589966957
949,19-3-9-1-m,19,3,9,1,False,2.7905581116223246,11478.298768892002
950,19-4-1-1-m,19,4,1,1,False,1.67016701670167,1934.7695539107822
951,19-4-10-1-m,19,4,10,1,False,86.61598479543862,15254.221877191225
952,19-4-2-1-m,19,4,2,1,False,1.6001600160016,2575.9354806441934
953,19-4-3-1-m,19,4,3,1,False,0.27119325030132585,4026.5177624337034
954,19-4-4-1-m,19,4,4,1,False,60.51210242048409,5118.401080216043
955,19-4-5-1-m,19,4,5,1,False,1.0001000100010002,10178.2042860004
956,19-4-6-1-m,19,4,6,1,False,1.2301230123012301,12702.983575363045
957,19-4-7-1-m,19,4,7,1,False,83.14494348304491,14467.896714085353
958,19-4-8-1-m,19,4,8,1,False,0.8701740348069614,14518.589301813083
959,19-4-9-1-m,19,4,9,1,False,98.18963792758552,15545.060948759006
960,19-5-1-1-m,19,5,1,1,False,1.5104531359407822,2140.517755326598
961,19-5-10-1-m,19,5,10,1,False,93.29798939681905,18818.744738424535
962,19-5-2-1-m,19,5,2,1,False,0.16001600160016002,2799.8084425327597
963,19-5-3-1-m,19,5,3,1,False,22.59903961584634,5027.888799919928
964,19-5-4-1-m,19,5,4,1,False,19.98199819981998,5523.65298768892
965,19-5-5-1-m,19,5,5,1,False,2.5702570257025705,12804.739404869251
966,19-5-6-1-m,19,5,6,1,False,0.7402961184473789,15631.971245366196
967,19-5-7-1-m,19,5,7,1,False,0.0,16920.3916048888
968,19-5-8-1-m,19,5,8,1,False,77.39326302856557,18015.466165413534
969,19-5-9-1-m,19,5,9,1,False,78.50767953507679,18453.33881479996
970,19-6-1-1-m,19,6,1,1,False,27.29818945683705,2534.6366820092057
971,19-6-10-1-m,19,6,10,1,False,87.5987598759876,22955.068281938326
972,19-6-2-1-m,19,6,2,1,False,0.3800760152030406,3188.759603841537
973,19-6-3-1-m,19,6,3,1,False,6.4678663239074545,5455.158495097058
974,19-6-4-1-m,19,6,4,1,False,0.42004200420042004,6215.375550220088
975,19-6-5-1-m,19,6,5,1,False,0.0,15379.125926668003
976,19-6-6-1-m,19,6,6,1,False,84.24842484248425,18736.16476247745
977,19-6-7-1-m,19,6,7,1,False,2.59025902590259,20205.051269188323
978,19-6-8-1-m,19,6,8,1,False,1.23036911073322,21244.466273018414
979,19-6-9-1-m,19,6,9,1,False,93.42934293429343,22021.276408097816
980,19-7-1-1-m,19,7,1,1,False,20.018115942028984,2871.3645093528057
981,19-7-10-1-m,19,7,10,1,False,75.99478801242859,25737.607200160448
982,19-7-2-1-m,19,7,2,1,False,1.3602720544108822,3545.3066146302413
983,19-7-3-1-m,19,7,3,1,False,0.38099057549629034,5972.916032826261
984,19-7-4-1-m,19,7,4,1,False,0.6601320264052811,7026.207824694817
985,19-7-5-1-m,19,7,5,1,False,77.46549309861972,18132.908908708287
986,19-7-6-1-m,19,7,6,1,False,1.3103931179353805,21486.547953451045
987,19-7-7-1-m,19,7,7,1,False,82.64826482648266,23548.64042467949
988,19-7-8-1-m,19,7,8,1,False,98.47969593918783,25123.07160766222
989,19-7-9-1-m,19,7,9,1,False,78.42784278427843,25478.09578620759
990,19-8-1-1-m,19,8,1,1,False,0.0,2784.0249049809963
991,19-8-10-1-m,19,8,10,1,False,98.48984898489849,29297.639587298407
992,19-8-2-1-m,19,8,2,1,False,8.621724344868973,4099.558823529412
993,19-8-3-1-m,19,8,3,1,False,8.53085308530853,6775.198478630768
994,19-8-4-1-m,19,8,4,1,False,0.6000600060006,7821.192973676309
995,19-8-5-1-m,19,8,5,1,False,96.47894368310493,22194.154577288646
996,19-8-6-1-m,19,8,6,1,False,2.3404680936187234,24590.7411223367
997,19-8-7-1-m,19,8,7,1,False,84.74389755902361,27113.269280914654
998,19-8-8-1-m,19,8,8,1,False,3.700740148029606,27962.27915371503
999,19-8-9-1-m,19,8,9,1,False,98.81952781112446,29013.487763289868
1000,19-9-1-1-m,19,9,1,1,False,18.58557567270181,3128.282082082082
1001,19-9-10-1-m,19,9,10,1,False,90.5990599059906,33060.39384522855
1002,19-9-2-1-m,19,9,2,1,False,1.9503900780156032,4349.55783470082
1003,19-9-3-1-m,19,9,3,1,False,10.532106421284256,7427.648507911075
1004,19-9-4-1-m,19,9,4,1,False,9.461892378475694,8748.879267193914
1005,19-9-5-1-m,19,9,5,1,False,7.733866933466733,16843.152628943415
1006,19-9-6-1-m,19,9,6,1,False,85.4370874174835,27772.177496991575
1007,19-9-7-1-m,19,9,7,1,False,92.32846569313863,30669.486505468045
1008,19-9-8-1-m,19,9,8,1,False,1.87018701870187,31292.21573349388
1009,19-9-9-1-m,19,9,9,1,False,93.36734693877551,32415.803668069755
1010,2-1-1-1-m,2,1,1,1,False,0.12002400480096019,974.623824764953
1011,2-1-2-1-m,2,1,2,1,False,1.0312374849819783,957.6980396079216
1012,2-10-1-1-m,2,10,1,1,False,0.09000900090009001,1132.1364545818328
1013,2-10-2-1-m,2,10,2,1,False,0.11002200440088017,1113.74824964993
1014,2-2-1-1-m,2,2,1,1,False,0.13003901170351106,962.5116023204641
1015,2-2-2-1-m,2,2,2,1,False,0.13002600520104018,972.4153815341479
1016,2-3-1-1-m,2,3,1,1,False,0.13002600520104018,981.7073829531813
1017,2-3-2-1-m,2,3,2,1,False,0.12001200120012002,965.5597119423885
1018,2-4-1-1-m,2,4,1,1,False,0.08004002001000501,1007.1729518855657
1019,2-4-2-1-m,2,4,2,1,False,0.0,997.038303830383
1020,2-5-1-1-m,2,5,1,1,False,0.16001600160016002,1041.5687137427485
1021,2-5-2-1-m,2,5,2,1,False,0.19005701710513154,1005.4099378881988
1022,2-6-1-1-m,2,6,1,1,False,0.37014805922368943,1065.956647977573
1023,2-6-2-1-m,2,6,2,1,False,0.0,1041.0817408704352
1024,2-7-1-1-m,2,7,1,1,False,0.15001500150015,1106.6606303151575
1025,2-7-2-1-m,2,7,2,1,False,0.0,1045.2455982392958
1026,2-8-1-1-m,2,8,1,1,False,0.12002400480096019,1088.021402140214
1027,2-8-2-1-m,2,8,2,1,False,0.10003000900270081,1100.9342276504156
1028,2-9-1-1-m,2,9,1,1,False,0.13001300130013002,1106.0632063206322
1029,2-9-2-1-m,2,9,2,1,False,0.14004201260378113,1095.5327532753274
1030,20-1-1-1-m,20,1,1,1,False,37.34373437343734,2003.9649824912456
1031,20-1-10-1-m,20,1,10,1,False,99.64989496849054,6192.992599259926
1032,20-1-2-1-m,20,1,2,1,False,52.06520652065206,2202.000300120048
1033,20-1-3-1-m,20,1,3,1,False,81.06810681068107,2526.5820164032807
1034,20-1-4-1-m,20,1,4,1,False,43.784378437843785,2667.4039615846336
1035,20-1-5-1-m,20,1,5,1,False,1.7003400680136025,2669.1263758254954
1036,20-1-6-1-m,20,1,6,1,False,0.8000800080008,4857.643657462985
1037,20-1-7-1-m,20,1,7,1,False,94.63946394639464,5488.7095838335335
1038,20-1-8-1-m,20,1,8,1,False,88.2664799439832,5310.431774952448
1039,20-1-9-1-m,20,1,9,1,False,80.89617923584717,5354.562012402481
1040,20-10-1-1-m,20,10,1,1,False,26.53061224489796,3731.28144072036
1041,20-10-10-1-m,20,10,10,1,False,99.37987597519505,40320.63239719158
1042,20-10-2-1-m,20,10,2,1,False,24.5024502450245,5321.336501901141
1043,20-10-3-1-m,20,10,3,1,False,21.412141214121412,8522.589812869008
1044,20-10-4-1-m,20,10,4,1,False,24.542975457024543,10162.578109353095
1045,20-10-5-1-m,20,10,5,1,False,90.43904390439043,28748.48060150376
1046,20-10-6-1-m,20,10,6,1,False,87.998799879988,33054.67459123282
1047,20-10-7-1-m,20,10,7,1,False,97.35920776232871,36675.299108484425
1048,20-10-8-1-m,20,10,8,1,False,97.89936981094328,38349.88548775592
1049,20-10-9-1-m,20,10,9,1,False,91.85674269707883,39620.02511506904
1050,20-2-1-1-m,20,2,1,1,False,32.21644328865773,2007.0783156631326
1051,20-2-10-1-m,20,2,10,1,False,98.16745975498633,9655.960741111667
1052,20-2-2-1-m,20,2,2,1,False,36.70367036703671,2153.402120636191
1053,20-2-3-1-m,20,2,3,1,False,10.443132939881965,2964.701280512205
1054,20-2-4-1-m,20,2,4,1,False,44.77447744774478,3326.528364182091
1055,20-2-5-1-m,20,2,5,1,False,82.81656331266252,6022.847963166851
1056,20-2-6-1-m,20,2,6,1,False,91.54755784061696,8098.969366302933
1057,20-2-7-1-m,20,2,7,1,False,90.72907290729073,8398.276382914875
1058,20-2-8-1-m,20,2,8,1,False,85.71857185718572,9058.018818818819
1059,20-2-9-1-m,20,2,9,1,False,83.61344537815127,9234.329431772709
1060,20-3-1-1-m,20,3,1,1,False,65.75370257658754,2724.623874324595
1061,20-3-10-1-m,20,3,10,1,False,99.72994598919784,13360.581881881883
1062,20-3-2-1-m,20,3,2,1,False,35.807161432286456,2658.766921119593
1063,20-3-3-1-m,20,3,3,1,False,29.03290329032903,3960.00930558335
1064,20-3-4-1-m,20,3,4,1,False,32.0328131252501,4367.420826247874
1065,20-3-5-1-m,20,3,5,1,False,92.64512207476446,8697.280436523828
1066,20-3-6-1-m,20,3,6,1,False,93.9181754526358,11067.6237494998
1067,20-3-7-1-m,20,3,7,1,False,97.67953590718143,11902.806555076677
1068,20-3-8-1-m,20,3,8,1,False,79.74797479747974,12554.760336370007
1069,20-3-9-1-m,20,3,9,1,False,78.23564712942589,13339.89616501452
1070,20-4-1-1-m,20,4,1,1,False,3.3292978208232444,2304.4589835934376
1071,20-4-10-1-m,20,4,10,1,False,94.41888377675535,17154.528262176787
1072,20-4-2-1-m,20,4,2,1,False,42.35541324794877,2953.627925585117
1073,20-4-3-1-m,20,4,3,1,False,11.092218443688738,4541.626638647053
1074,20-4-4-1-m,20,4,4,1,False,6.62066206620662,5158.139941982595
1075,20-4-5-1-m,20,4,5,1,False,98.86605244507442,11647.524038461539
1076,20-4-6-1-m,20,4,6,1,False,98.80988098809881,14383.661059377191
1077,20-4-7-1-m,20,4,7,1,False,98.629588876663,15336.063318995699
1078,20-4-8-1-m,20,4,8,1,False,95.33953395339535,16755.18594172424
1079,20-4-9-1-m,20,4,9,1,False,95.17855356606982,16950.982684415976
1080,20-5-1-1-m,20,5,1,1,False,22.28222822282228,2503.787957591518
